logFC logCPM LR PValue FDR
DPY19L4 -0.116207176636138 3.80971882270608 0.270418000748458 0.603051511645021 0.683433656405761
CR2 0.1161986098056 1.45321338211219 0.233035887319719 0.62928184382054 0.706919060863974
YLPM1 0.116018919826494 5.19505168526361 0.780794724040352 0.376898195097501 0.469824138862134
UPF1 -0.115933481902281 6.16265789930345 0.558751251428662 0.4547638203099 0.54731289819011
COG6 -0.115906782245784 3.84577439184411 0.242525507193429 0.622387981348053 0.701026409429901
ZNF780B 0.115888318526875 3.0247474114971 0.376785011034268 0.539328886185029 0.626335231904362
SNHG4 0.115854690397113 1.30280053650655 0.205824768806708 0.650059777714188 0.724237232890522
CD164 0.115845144839938 8.31320235361659 0.335921629153944 0.562192848381191 0.647835638868524
MYRIP -0.115780251580948 1.53341245573049 0.25149032001209 0.616027646822562 0.695272165015664
TMEM185B -0.115737433533191 5.81672782316046 0.727455844852837 0.393709093252414 0.486583381827508
TARDBP -0.115718056799499 6.90039865653307 0.799657952152174 0.371195655879449 0.464601201683566
SH3BGRL3 -0.115629670258217 6.85038016706508 0.525942552006021 0.468317707900502 0.560306547427329
ECD -0.115619577236493 5.01600252806907 0.744214340301195 0.388314210043508 0.481247175409502
HLA-DRA 0.115600519582443 8.87708388112979 0.97534649854444 0.323350387481136 0.415909506424218
AK096066 -0.115554596347648 2.53109439377956 0.326361111061144 0.567809694975501 0.653286899720916
CCDC92 -0.115249665057702 4.27403056026356 0.530467932350005 0.466410197445051 0.558412014043559
RASSF8-AS1 -0.11521396345986 0.376605220825827 0.144631394444618 0.703719510935688 0.770582513088511
FKBP1AP1 -0.115151504082463 0.33393574901774 0.12686047688095 0.721709674634708 0.785948126247562
RMDN1 -0.115148169506084 4.42702380715467 0.554979055271865 0.45629036140342 0.548861707789004
TPR 0.115111174048877 7.15183929105501 0.651746007301668 0.419489127274374 0.512303529109186
CHP1 -0.115075230185655 5.02044039943391 0.680916450952132 0.409271326094048 0.502070823814657
C17orf61-PLSCR3 -0.115045903277806 0.838554924483307 0.0205591645111411 0.885986386906372 0.916188349734211
MYZAP 0.114991622780383 3.33819328945459 0.344829053039317 0.557054975701794 0.643575073017126
MKI67IP 0.114971248087205 5.46034512201577 0.486528657868973 0.485479890563015 0.576839944114324
MRPL10 0.114902516954504 6.49823299732623 0.628106822856232 0.428050595176233 0.520940604056376
SPICE1 -0.114796683738165 3.48388735290107 0.450140154706511 0.502268404644213 0.59267993354167
GPRC5B 0.114784998455151 8.27347284672742 0.750408240104605 0.386347010317417 0.479454038140546
BX648455 0.114631406054248 3.60965577627726 0.30259364657053 0.582260987614947 0.665443472851723
AX746834 0.114626243990931 -0.411951163416574 0.0846849606987394 0.771046114813712 0.82528915861032
FAM35A 0.114424751974942 3.52785349280608 0.435765730678182 0.509173269167153 0.598819320858327
FAIM3 -0.114397473048241 -0.374860662196238 0.0863241204718479 0.768903347694167 0.823646124084139
CHD4 -0.11437347976975 7.06163480152349 0.817848580722753 0.365809942055871 0.459616156104457
DERL1 -0.114350576302917 6.89135016951808 0.914252253724534 0.338988682412761 0.432149241093498
CIB2 -0.114278476003384 4.22435548648473 0.418304118289516 0.517784471473978 0.606843091438179
ZNF785 -0.114221960189339 2.83313064856463 0.389370413820583 0.532630524684364 0.619923567176252
CHERP -0.114084548583062 5.21438600121244 0.557936763939651 0.455092748227518 0.547619359053077
POLM -0.114056736447501 4.45344644873847 0.522212555477054 0.46989939185764 0.561677212109387
ABRACL -0.113964025712352 5.12929888124891 0.682472756390913 0.408736537686746 0.501706999843118
AIM1 0.113939496372465 5.7406032040997 0.604024411095782 0.437046637554165 0.530170582351576
ZNF174 0.113834771744141 3.29477519852589 0.427309816699203 0.513311941184246 0.602768454709625
GNAI3 -0.113725994556237 6.06312657136944 0.632523108793777 0.426431328719209 0.51936200572551
SUGT1 -0.113713180729893 5.87027831234393 0.597803874553419 0.439417176324472 0.532231961103491
FOXD2 -0.113663049922635 1.46290866230781 0.239973216622309 0.624225459799535 0.702622992351851
IGSF9B 0.11358434640997 0.792299162014888 0.150336623813127 0.698213875910221 0.765962286817798
UBN1 -0.11353041784087 6.01699576538491 0.782585290999145 0.376351630313137 0.469560567053841
YIPF5 0.113474115783205 5.88908847566272 0.541589257823806 0.461774831810021 0.554167386680923
RAB11FIP2 0.113432344295805 2.30456703153742 0.25393292480381 0.614319298051625 0.693803386791413
CNN2 -0.113397472343598 6.74686726226251 0.628121839460185 0.428045073522764 0.520940604056376
NR2C1 0.113346766339538 4.56825758845109 0.589856812774299 0.442474493669505 0.535338031760101
RBAKDN -0.113301627828425 -0.510317715043175 0.0722804965284052 0.788044865825776 0.838613068923734
CLSTN1 -0.113279103308419 7.57918691916197 0.781582467066499 0.376657601668835 0.469683077171923
MRPS22 -0.113221224211252 5.53281698382345 0.610277515690804 0.434683339717876 0.527755618665952
SUN1 -0.11320547633273 7.59391747573346 0.768788460547682 0.380592112875843 0.473268346839453
SLC25A13 -0.113027131269073 4.45292998627225 0.667260067948435 0.414008506064645 0.506954103397928
PIP4K2C -0.112971168893631 6.30557520791732 0.770848510854687 0.379954686646579 0.472814575985242
OK/SW-cl.16 0.112928165137132 14.1027119583876 0.785525545418295 0.375456540826848 0.468581713486008
IMMP2L -0.112751040800016 3.30471755865443 0.399328864629265 0.527436062755985 0.615529951176403
ANKRD40 0.112658917550126 5.82677384792952 0.780925536556864 0.376858227216865 0.469814040576547
MFI2-AS1 -0.112654675379042 -0.0879901586826663 0.0994240202289305 0.752521930102055 0.810937125611768
THADA -0.112592504533901 4.9871106414471 0.64934690515939 0.420346274787064 0.513095307930591
GNB1 0.112588521530419 8.16392903831989 0.97200978869806 0.324179454404495 0.416794078336572
SELENBP1 -0.11252133995402 3.03188652152756 0.332508836137118 0.564185515537935 0.649827113716858
SRRM1 -0.112503981336856 5.68269909511822 0.644131082530034 0.422218819320375 0.514869483311852
POLDIP3 0.112496965378336 6.35549628953164 0.739728510921232 0.389747859621649 0.482537176217835
YY1AP1 0.112453677302777 6.36400567763926 0.819140789044502 0.365431498717504 0.459336433430112
ERCC8 -0.112447580820709 3.57353068373431 0.37356258390551 0.541068730005479 0.627762358264797
VDAC2 -0.112392165129626 8.01423468020188 0.787057446788317 0.374991374636706 0.468255114549008
NEMF 0.112370633943258 4.81684702280203 0.37556704656231 0.53998527885885 0.626884970641683
AGPAT3 -0.112338529312832 6.19256906135396 0.650076766503535 0.420085234863503 0.51281912872341
COQ7 -0.112329660175522 3.98772319611861 0.52417181955729 0.469067507513172 0.56095573193273
SNHG16 0.112300199539836 5.87883476081066 0.683333697587389 0.408441135669946 0.50142790100608
YAE1D1 0.112208554175021 4.06326836477448 0.478276312534752 0.48920411529225 0.580189548045503
PRPF40B -0.112208004650797 3.673347064651 0.499876631713442 0.479554334153612 0.570857452436553
KRBA1 0.112163973790297 2.86088381178761 0.417979878653133 0.517946770496363 0.606954076578005
PKNOX1 0.111957491638889 3.32101089410044 0.43653621240091 0.508799033598614 0.59847009353314
NR1H3 0.111893003566328 3.0152148196434 0.357548411039575 0.549870947784333 0.636322400563926
AX747754 0.111778592483226 0.432742789865387 0.132857635217969 0.715487351732436 0.780497967191366
FAM199X -0.111753675471504 5.42090119921972 0.33610908093971 0.562083790944936 0.647760597975548
RPSA -0.111736720487421 9.62121280761799 0.731708111804309 0.392330082693678 0.485163765236781
ATP2B4 -0.111540445806475 3.22180684033249 0.361949527741731 0.547425506266682 0.633890530858442
IFT46 0.111511401206024 3.4489510004277 0.394421735385063 0.529984259070889 0.617672563753527
CR933660 0.111482421795513 1.24004122024349 0.19160005189158 0.661588231464044 0.734583167380208
CASP3 0.111436549020431 4.92114964571436 0.610719597855647 0.43451699742904 0.527616976388659
BC021024 0.111399472640293 0.8326067008641 0.101202669083648 0.750391129906774 0.8091296498667
C16orf45 0.111277792023444 0.315394773738615 0.125321084126432 0.723333501700839 0.7872512782796
PPP1CC -0.111157408748079 7.71598669923159 0.370524547513384 0.542718483572593 0.629470813154455
BX537742 0.111068910423566 1.05001707460312 0.176078072425477 0.674765575826109 0.745508759322866
ZNF496 -0.110933723092426 3.60638171706775 0.363776626642405 0.546416238370714 0.633034302262759
SVIL 0.110921540831592 7.01158370572458 0.595000858385459 0.440491807203727 0.533402112000374
SRGAP2 0.110821692854528 5.14480129867576 0.702516663118321 0.401939348914627 0.494681678023904
MCTS1 0.110691700303413 6.23513567342866 0.698659695019097 0.403234422932955 0.496151318419342
AK055785 0.110598714478567 2.00129524362376 0.273673311765696 0.600878259905576 0.681442168137531
FLNC 0.110432680353425 1.49030125542392 0.191494139226852 0.661675957045722 0.734625245479711
MGC2752 -0.110369554150491 5.08595431293028 0.705885489465029 0.400813122950314 0.49350157605282
SIKE1 0.110363792530337 4.30460084926589 0.412300907519842 0.520803959884399 0.609478709364637
RWDD2A 0.110327025803956 3.05885746299155 0.323770783846192 0.569350305502389 0.654650721729974
EP400NL -0.110187896714921 2.55039941924089 0.295749843784257 0.586559237661171 0.669270400188735
LOC440894 -0.110172964430522 4.12868500731557 0.386783746520734 0.533994864532184 0.621315309588666
DUSP3 -0.110098205336441 6.41924205494797 0.824908117666508 0.363749044566023 0.457728931720457
RPL3 -0.110047819581391 9.88161547368747 0.727905269702173 0.393563015881125 0.486443623669972
GUSBP1 -0.110022070549174 1.46756705831121 0.22504846754139 0.635219872384571 0.712075612736936
BRIP1 0.10994527076433 3.81378181364248 0.246570934150661 0.619500005223771 0.698584104100815
RBMX -0.109923420286807 7.5691803522961 0.76957628733462 0.380348163146152 0.473031445722063
PBRM1 -0.109877854202789 4.37341409847428 0.385891031263044 0.534467196837023 0.621815805158478
BCL2L2-PABPN1 0.109868284673215 5.1461579655329 0.742192118776619 0.388959567954964 0.481806899304928
BAG5 -0.109791136677704 5.20102489795164 0.697333815177232 0.403681023779518 0.49649364591486
OPRK1 -0.109700725219862 1.48738728044406 0.210599846606011 0.646297656163091 0.721299496200791
CYP26B1 0.109664706607181 -0.123930460627212 0.0958898328686235 0.756818888686984 0.81431768179187
B4GALT3 0.109623073525296 6.30550922899608 0.641243494423854 0.423260868251884 0.516012154191476
EML4 -0.109537472140377 5.98441955472919 0.391983633248802 0.531258558625338 0.61857091532249
CKAP5 -0.109501743895644 7.2352333490024 0.707801623095548 0.400174587162775 0.492921207999063
NOMO2 -0.109321001860643 8.2278695122988 0.816828217993098 0.366109155401584 0.459952899709037
CAPZA1 -0.109273843524864 6.87807771360428 0.399162566145289 0.52752205972039 0.615581583541057
TEAD3 -0.109206799153647 5.12917797953625 0.540167743066171 0.462363216605767 0.554738833860068
NAT8L -0.109201834462319 0.988931618712925 0.130541579660537 0.717871170213259 0.782658443437055
SSTR1 0.109195471886588 0.274656781026612 0.120644983587545 0.728336002990414 0.79152717765647
RPL32 -0.108970228588941 8.98711730660698 0.686092503917962 0.407496653517407 0.500476771310158
HSF1 -0.10889466167741 6.72661076388748 0.481225476483822 0.487867749904403 0.578855717933876
FAM111A -0.108796993897651 5.98206527405682 0.555939102194295 0.455901083149006 0.548503949447413
MC1R 0.108774666995165 2.80091848921536 0.287597546625313 0.591764208047641 0.673489248050514
RASSF8 0.108426656276512 2.7176425274767 0.308112457683718 0.578840772954768 0.662308848713399
HOXA3 0.10839710069944 3.17240109886306 0.344377594522637 0.557313224645432 0.643740882871035
RABEP1 0.108351664809704 5.00568013495912 0.628640764625705 0.42785432906862 0.520793954215543
SCG2 0.108329677569539 0.0215440645971783 0.103754105320532 0.747370240942535 0.806505596707348
C3orf58 0.108296897943362 4.61877787185376 0.438428180709479 0.507882082820461 0.597725356990665
MRPS5 -0.108146425274405 6.01902590381467 0.646575885619564 0.4213395565208 0.514042668770836
TMEM184C -0.107976658890674 4.15118233870405 0.432157256626461 0.51093230943968 0.600500242193017
RAB14 0.107972577403099 5.8539551887202 0.479613519765351 0.488597428446292 0.579544940678252
TMEM69 0.107955384666179 5.08396883943383 0.525902516930813 0.468334639079358 0.560306547427329
MSH5-SAPCD1 -0.107912793101299 4.89797115804014 0.395715718246642 0.529310174524054 0.617179682300548
ANTXR2 -0.107794730026782 4.80995481183026 0.644170916668572 0.422204471166007 0.514869483311852
UBE2V2 -0.107722039559695 4.9644293707139 0.310432899154595 0.577414662565671 0.661174052129359
DEF6 -0.10767378167438 4.57007572018773 0.391033013765909 0.53175690514503 0.619053383808684
AIFM3 0.107582226461373 0.0668588106651541 0.0986652050896213 0.753437358142881 0.811399072753225
POLR1D 0.107401351679858 5.99538558165177 0.440802513344051 0.506735370489289 0.596756894889655
TTN-AS1 0.107381266268904 1.70949198299343 0.236085301813088 0.627047924379434 0.70493880960241
DDX55 -0.107364859589238 4.46688081983868 0.580863591770719 0.44597401949257 0.538713229772959
BICD1 -0.107347027911641 2.65689115692757 0.320415674460319 0.571357946869888 0.656140380955192
TSSK6 0.107297696284438 1.0830439570009 0.158816432543889 0.690248544114309 0.758974812490846
NVL -0.107188037839846 4.47103518832323 0.514361245419508 0.473256976557696 0.564774777836338
DNM3 -0.107083391383665 0.111015426193646 0.0986581170571563 0.75344592728696 0.811399072753225
CMTM1 0.107076485691736 5.0289780468512 0.266347425555066 0.605792541513184 0.685960018396994
DCTN2 -0.107001317319239 7.10852002321366 0.60581527995204 0.436367795968048 0.529582681590132
ELL3 0.106975969492645 1.26397649668213 0.13170654579158 0.716669154598669 0.781671476381459
SHC1 -0.106941574283735 5.92276644414467 0.679003904214157 0.409929937245217 0.50258603449532
EEF1E1 -0.106915080103794 4.69039715929256 0.566603007037075 0.451611957291606 0.5439636508456
GPR108 0.106885952735155 5.84586023795195 0.580319284376746 0.446187198862942 0.538926583060491
SNX18 0.106795555645243 4.52496803670251 0.310377458823815 0.577448653865443 0.661174052129359
UTP20 0.106776959825942 5.18743693292739 0.574873930892299 0.448328620178175 0.540848445077067
RPS6KL1 -0.106728896701525 2.14333746859608 0.29591691762635 0.586453542394122 0.669210563736166
TEX10 0.106716482597787 3.85852208976462 0.38438657079877 0.535264917149423 0.622350999490058
SLC38A9 -0.106677592444303 4.04901306008214 0.461818332431308 0.496775397037388 0.587609088456531
RPS23 -0.10656953687704 9.48498654857699 0.706018848937305 0.400768634146327 0.493488012462983
RMND5B -0.106513185456814 4.78914256567163 0.429501119663776 0.512233842782711 0.601646235193236
PPP1R21 0.106349805483637 4.10011270324788 0.465607006991794 0.495015123294647 0.585808955107801
TRIM37 -0.106325833299372 3.98878741679299 0.512740136835076 0.473955071658445 0.565386977717382
DCBLD2 -0.106228379718627 7.77046626872894 0.50371679711894 0.477871530503165 0.569084004378688
C17orf58 -0.106165889148565 2.88307543283446 0.341793408565345 0.558795857266922 0.64492933487445
TOM1L2 -0.106139203598964 4.24907683178178 0.491464942265598 0.483274554048217 0.574775471953281
SENP2 0.106086636799479 5.99244896829134 0.581235187147786 0.445828573895046 0.538581667071014
CYP2R1 0.106000739554602 3.73478748007107 0.332817834762453 0.564004536934054 0.649691686424351
NGLY1 0.105899852573493 4.56535923545581 0.457077736911782 0.498992872814668 0.589806135164488
TIMP4 -0.105867040949865 0.427791808951707 0.126559114111434 0.722026689750351 0.786235282294809
DHX32 -0.105780479522338 5.18176219498268 0.676654403053484 0.410741154423864 0.503371308368332
BAZ1B 0.105779897485754 5.49101956798389 0.394077975057225 0.530163596027196 0.617832732292226
SLC39A6 -0.105718108190098 6.84991783427799 0.295319036033867 0.586831956457592 0.669470551602878
TEX9 -0.105677636016801 1.69565252828415 0.230396326168058 0.631230114226541 0.708505943969692
ABCB1 -0.105629101627313 2.34780531821469 0.205698717227497 0.650159799695427 0.724293934328976
USP40 0.105542904562275 4.99204111122696 0.614509063220358 0.4330951018083 0.52639085622092
STK35 -0.105438326944895 4.72060481050104 0.590802953901148 0.442108789299795 0.534964698017636
C7orf26 0.105365335913013 4.11593995024472 0.484116911827018 0.486563418880764 0.577738763702379
CIAPIN1 -0.105328809146493 5.52533867685985 0.471176230965191 0.492446544443377 0.58324746780214
ORC6 -0.105190814057693 5.71074960619239 0.722599348608271 0.395292597096758 0.488090348324749
UST 0.105132482818793 1.18026127473631 0.172785336912852 0.677648161907089 0.747902458729492
ZNF765 0.105064765742364 3.35374103924241 0.370469194733845 0.542748627848375 0.629470813154455
DYNC1H1 0.105045477494629 8.25938409799876 0.579064757826586 0.446679139652274 0.539432384984721
PHF17 0.104921395037396 4.51910308951967 0.527088142536253 0.46783364399422 0.559888904408376
TTC39A -0.104890736470357 4.24640161628871 0.526176319356977 0.468218865300051 0.560258966895435
LIN9 -0.104871045042783 3.66764308809782 0.20105143867012 0.653873490248252 0.72769260486186
C6orf99 -0.104793059733502 0.734391556310576 0.142950015170707 0.705365733843583 0.771959159234906
ELMOD2 -0.104705870021833 4.00480430142616 0.285717588411734 0.592977961191244 0.674506140100495
COMMD2 -0.104685006925391 5.57108024901927 0.484059989472135 0.486589040825642 0.577738763702379
SLC2A13 -0.10468370659452 2.50530527152869 0.175229714656178 0.675505211441599 0.746102287405117
FBXO46 0.10465573618042 4.87126620079798 0.459779391672647 0.497727092807456 0.588687567529909
THNSL1 -0.104610145705504 3.55462347495213 0.357830555160533 0.549713565185659 0.636190210497854
ANKRD37 0.104599170922839 1.62804985688815 0.116666382612262 0.732678574347104 0.795305331766906
ZNF517 -0.104563557702247 2.77237803160264 0.248681305318092 0.61800514521243 0.697165036029295
HLTF 0.104499230457962 6.06762684405582 0.337630584491926 0.561200096813697 0.647004143871761
SCAI -0.104478583501558 2.80708665225895 0.368520290750758 0.543811943241702 0.630448964316459
EIF3M -0.104409785974826 7.2966389683089 0.610921676801638 0.434440993460574 0.527616976388659
PRRC2A 0.104342959677013 8.85970958842027 0.604475567566027 0.436875471466635 0.530091525808667
MIRLET7DHG 0.104279419929621 -0.280851742677092 0.0726719215429625 0.787485464727594 0.838320326845182
DHX35 0.104271157186586 4.33644731518244 0.543716157385571 0.460896697741525 0.553293706929672
CDKAL1 0.104244470124888 4.68226728398392 0.510795075773741 0.474794876290162 0.566151800480901
CWF19L1 -0.104200838425072 4.19971251548467 0.457858277323902 0.498626614717868 0.589420476329821
SLC6A20 0.104030054838476 0.559618152930742 0.116380924733591 0.732993307397735 0.795474444679044
ABCE1 0.104017662674287 6.01394747720618 0.30663463782318 0.579752685918627 0.66324930926502
ASXL1 0.103957755255713 6.47770768011933 0.743073774419425 0.388678014223362 0.481588475538067
CKMT1B -0.103800295726776 0.309692947493114 0.101190535185378 0.750405596054222 0.8091296498667
TRMT61B -0.103757770279771 3.47083806737183 0.434899227633088 0.50959471178413 0.599166985870757
STIM1 0.103647793581218 6.6172073805418 0.660010405487037 0.41655626977302 0.509481424030498
AKR1C1 -0.103567677800089 4.85078744488628 0.499664054261173 0.479647771022257 0.570922580993148
LOC100130744 -0.103448462151594 1.37477821755595 0.178387265299484 0.672762878117047 0.743797758686136
KIAA0930 -0.103411065078704 6.18579615670634 0.554886857506022 0.456327773155224 0.548861707789004
NUP54 0.103369145187369 4.69467843791616 0.524914353389274 0.468752853928704 0.560670397977518
KDM3B 0.103268348526306 6.20981076861163 0.576985525342257 0.447496330419437 0.540187137211967
PLEKHA6 -0.103245464783701 5.63750420673559 0.488370658493865 0.484655017963204 0.57595267852906
CCDC84 -0.103225829007749 2.11979411629453 0.259376940541482 0.610548528383285 0.690285042481194
NOP2 -0.103209382748142 5.55728805715426 0.541810710889951 0.461683276466114 0.554102616813735
DL492557 -0.103191997950272 2.87089198801951 0.339056314395673 0.560374442230079 0.646447605774496
VPS41 -0.103165860347497 6.99788847122298 0.623660722408914 0.429690182740996 0.522683363378755
SPRYD7 -0.103159122209075 3.58079546819236 0.350574995454274 0.553787819449294 0.640101436467342
VPS13A -0.103082769813193 4.15262649059188 0.22969633231788 0.631749084948915 0.708980494740188
PRDM10 0.103020001782228 2.55945939101712 0.303617434920272 0.581623451237639 0.664873578475344
UGGT2 -0.102989887619656 3.34409538151877 0.282754875161151 0.594901232918456 0.675911596556473
CPNE2 -0.102898352451303 4.71094103061745 0.39371205560645 0.530354613070453 0.617957643285995
UNC50 0.102741953323611 4.40853054371615 0.482330567312703 0.487368557601687 0.578427196184973
TLE1 0.102732549660509 5.42964791493374 0.681697024944273 0.409002971551566 0.501992241890171
CCDC15 -0.102684488538358 1.44415184309417 0.181845607342126 0.669791929035261 0.741402688622783
NUP37 -0.102648274747338 5.34995593072265 0.573432982816801 0.448897956240988 0.541446663573664
LOC100093631 0.102579239332989 4.81714863403756 0.282788288396205 0.594879470475663 0.675911596556473
MAPK14 -0.102419448389401 6.15047126112517 0.609922366037921 0.434817042196083 0.527874477363047
ANKRD27 -0.102320966528136 5.05172480653899 0.548645817685768 0.458871540759585 0.551311476278914
MATR3 0.102186236262732 8.02066919951592 0.333398090641765 0.563664986972978 0.649379768925733
TRAK1 0.102185401912957 6.49001330804042 0.699606533437276 0.402915936296442 0.495800822036429
AGO3 0.102163129435635 2.8330546146807 0.240512894296291 0.623835920695838 0.702291766861541
PPM1N -0.10215888953812 1.75064963844987 0.215894839172105 0.642185806585466 0.718008236877603
SLX4 -0.102044328224795 4.02070875986707 0.361342205600099 0.547761752226513 0.634180266457945
HECTD2 0.102016782540598 1.11766582371833 0.157040675976432 0.691895838910476 0.760332465195077
C1orf51 -0.101919145645907 0.123453322033781 0.095065305185444 0.757833811512505 0.815056592957962
PCDHGB4 -0.101829575817243 3.39824519356427 0.131263692858901 0.717125380382369 0.78205336807288
ARF4 0.101783363116485 7.78863189915366 0.59333404895343 0.441132750964229 0.533958961204075
SYNE1 0.101754532260993 4.0735048438532 0.342470292503669 0.558406781124384 0.644631679125895
HNRNPUL2 -0.101636550003379 6.66358450756955 0.630096765328872 0.427319821967113 0.520272205405992
SGCE 0.101629942000673 4.86867309942923 0.586201254886223 0.443891840884904 0.536637754011164
GLCE -0.101612860963158 4.94409332145908 0.52778450736022 0.46753979069977 0.559582654187913
DHRS7 -0.101572556752759 5.16219707636163 0.507502055056406 0.476222201281011 0.567476267047291
SDR16C5 0.101533951311025 1.1605032862085 0.172734326340723 0.6776930710281 0.747902458729492
HADHA -0.101514366996421 7.74616230730839 0.767716018761135 0.380924548890162 0.47356190440068
ASF1A 0.101504906353164 4.14061903310476 0.327403520640919 0.567192003899948 0.652779993247224
TCEAL4 -0.101501487517663 6.25018070458048 0.452532032094787 0.501134978879707 0.591579229211588
SNAP25 -0.101392085995193 0.146980774916798 0.0923509398710012 0.761209430468727 0.817848027503311
PNMA6C -0.101376839516303 -0.204360915075374 0.0740346634008056 0.785550423099623 0.837032585926642
SLC6A6 -0.101327018187899 5.86316301180244 0.503770485338581 0.47784807213823 0.569084004378688
KHDRBS1 0.101318599957056 7.47405485994033 0.680696556656882 0.409346970519526 0.50210604591115
C12orf43 -0.101291012843168 4.01652993088946 0.458560654897188 0.498297422320993 0.589173060973487
AKTIP 0.101266693021036 5.17064926463168 0.540766287407463 0.462115325524873 0.554530867997168
ANO5 0.101158973186199 2.83870687158796 0.266465926975744 0.605712371565682 0.685960018396994
INSIG2 -0.101135869738324 6.37924755432357 0.341363110891834 0.559043463289341 0.645116750710346
PIP4K2A 0.101068753687274 4.70069537157403 0.520348463000456 0.470693075448081 0.562306783188644
KDM4A-AS1 0.101062157345897 0.161535973164823 0.0955606424223321 0.757223518391554 0.814515272993337
MTSS1L -0.101026877372713 3.48086404757349 0.294503843514677 0.587348712261828 0.669808328038068
C22orf39 -0.101018892968705 3.4300194229834 0.338258962090456 0.560835910033401 0.646726931687324
AP2A2 -0.100981272119571 5.88359837562267 0.448659671952708 0.502972142926088 0.593349365594825
PTPN9 -0.100906344757571 5.27113238800593 0.519919750730687 0.470875916048875 0.562479632985623
NEK6 -0.10084341705457 5.07872970815805 0.412146548447701 0.520882008012103 0.6095216639513
NDST1 0.100837660538075 6.63637019278997 0.554835636419526 0.456348559592865 0.548861707789004
SRSF5 -0.10061759916018 6.6235049315233 0.64448387321638 0.422091770391952 0.514799716321025
C21orf119 -0.100564537789442 1.87555759642837 0.235667488016466 0.627352946083833 0.705123715147983
CD3EAP -0.100393622764273 3.85200917798921 0.355151219987232 0.551211534314747 0.637773634468868
RUSC1-AS1 0.100393364257987 2.41060845186954 0.283528722869988 0.594397639279094 0.67554767159202
ANKS1A 0.100349577527907 6.37402831062602 0.488420219611873 0.48463285582602 0.57595267852906
LOC339803 0.100288942393457 3.40821312062745 0.382614429759385 0.536207348411734 0.62320101991598
EZR -0.100195975137797 10.3644108508455 0.732700614101425 0.392009212545695 0.484848307094059
PATZ1 0.100184274555941 4.93376325677313 0.515561383751424 0.472741235451465 0.564296335054728
ATXN7L3 0.100177954196046 6.00831705122972 0.483807491009042 0.48670272263632 0.577807768410382
RETSAT -0.100104750726149 5.86297697873934 0.598727246904132 0.439064051488564 0.532022792068374
TRIM10 0.100090751571337 1.50069638461847 0.177512867368939 0.673519413272172 0.74441087861696
GLB1 -0.100085604515124 6.62341623070629 0.631204189256453 0.426913953175804 0.519820978829772
NFRKB 0.100040089568041 4.30895144470352 0.431707617318892 0.511152233886998 0.600710831741412
SERAC1 0.0999266120910475 2.84869772917087 0.265658078180076 0.606259355084001 0.686383172477609
DNAJB9 0.0998692759863127 3.93490171024926 0.293444090496102 0.588021882445497 0.67028273382665
C21orf62 -0.0998026118798579 1.41216843594128 0.166311563822305 0.683410859945509 0.752691342311119
RPS11 -0.0997255927053572 9.97522968241799 0.550250764589578 0.458215249967557 0.550702488813214
RPL31 -0.0997172206861416 9.08221123829454 0.509142625395157 0.475510242697324 0.566775609029562
KLHL26 0.0996541546636947 2.67538989827168 0.302975543473681 0.582023007592084 0.665278740962172
SPTLC1 -0.0996388142076164 5.92175234834159 0.261114522498104 0.609355494886588 0.689359120711554
CARKD 0.0994742458230847 3.90077275010966 0.323989855983797 0.569219695865567 0.654602650245402
BECN1 -0.0994442569986976 6.68003736765004 0.652909564338758 0.419074351203483 0.511924199170847
RIPK3 -0.0993444533194121 2.13412885673225 0.224330234041644 0.635760121379831 0.712559789379872
SMAP2 -0.0993249475983838 4.22822764103457 0.43873960190401 0.507731423979804 0.597674939053679
PARP2 -0.0993209966319136 4.24903096193751 0.415044835976544 0.51941998820857 0.608160369892899
C7orf41 0.0992341183270417 3.91706078955645 0.398067916788996 0.528088755628423 0.615999092034959
PROM1 0.0991732395769799 6.07530389860709 0.444500710841243 0.504958115043993 0.595091725826826
PTGES -0.0991231180100463 3.48197884196813 0.342122938628298 0.558606377276207 0.644761122694991
NUDT16P1 -0.0991136487698515 4.10229029351856 0.448515205929839 0.503040904008669 0.593354032146556
MFSD9 0.0991066248288694 3.82137718227193 0.301103183186807 0.583191649192249 0.666268991532442
SRGAP2B 0.0990886797549155 3.15834710490719 0.195865031288532 0.658079381987711 0.731403266388603
COPS4 -0.0990025745786145 4.84354386171343 0.523574935374589 0.469320687480007 0.561121960548028
STAG1 0.0989546726026031 4.53789491330954 0.24922475545484 0.617621480662622 0.696838868095894
ARHGEF1 -0.0988360368552542 6.346782997077 0.444516587703205 0.504950508089818 0.595091725826826
MINA 0.0988106513458731 4.37531077753374 0.411640582613501 0.521137982822311 0.609724409233341
C14orf159 -0.0988048535352318 4.2940154604697 0.407624432420249 0.523177718863396 0.611528510996832
BCDIN3D 0.0987820585468507 2.44308397065472 0.227161093962874 0.633636871146386 0.710612231196651
ENTPD4 0.0987407633566016 5.9181886996369 0.567623035434654 0.451205007756838 0.543533280773013
PBXIP1 -0.0987136983395736 6.9855468955683 0.551905229014604 0.457540261929266 0.549980927975798
AX747325 0.0986741962895905 2.39592553495616 0.231423383467782 0.630470413779303 0.707922719752343
GIGYF1 -0.0985392884058684 4.33115928891685 0.417838838576028 0.518017396347064 0.606988592778952
SEZ6L2 -0.0985016025971388 6.97142341554036 0.471980698010995 0.492077363364566 0.582915766770925
