p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene_mice	gene	Cell_Identity
1.43218443019626e-24	1.88528188290889	0.333	0.028	3.14636597469816e-20	Type1_pneumocytes	Gramd2	GRAMD2A	Epithelial
2.10651832183607e-24	2.12586377943185	0.667	0.112	4.62781010124166e-20	Type1_pneumocytes	Cyp4b1	CYP4B1	Epithelial
3.32505006531946e-24	1.33031880766663	0.2	0.01	7.30480248850031e-20	Type1_pneumocytes	Ctgf	NA	Epithelial
3.53041048075239e-24	1.86769635063834	0.433	0.047	7.75595878516492e-20	Type1_pneumocytes	Mthfd1	MTHFD1	Epithelial
2.63111270741268e-23	1.41040392054724	0.3	0.023	5.78029150691492e-19	Type1_pneumocytes	Cd59a	NA	Epithelial
5.77510633920775e-23	1.45878509766219	0.3	0.024	1.26873311166055e-18	Type1_pneumocytes	Dag1	DAG1	Epithelial
9.36203277242115e-23	1.45645449221262	0.433	0.048	2.0567449797732e-18	Type1_pneumocytes	Igfbp6	IGFBP6	Epithelial
1.99317111249082e-22	1.36524271601423	0.233	0.015	4.37879761703109e-18	Type1_pneumocytes	Tspan15	TSPAN15	Epithelial
2.55500001570569e-22	1.78486152106108	0.933	0.261	5.61307953450383e-18	Type1_pneumocytes	Neat1	NEAT1	Epithelial
3.55842314286664e-22	1.26694887962269	0.167	0.008	7.81749980256372e-18	Type1_pneumocytes	Gm14964	NA	Epithelial
1.80427745167597e-21	1.60856923579293	0.267	0.02	3.96381713358693e-17	Type1_pneumocytes	Tmem37	TMEM37	Epithelial
2.42231740434301e-21	1.35877532551274	0.2	0.012	5.32158910560116e-17	Type1_pneumocytes	Tnfrsf12a	TNFRSF12A	Epithelial
2.54633120944003e-21	1.72403636483133	0.5	0.068	5.59403503401881e-17	Type1_pneumocytes	Tns1	TNS1	Epithelial
2.59193501602126e-21	1.4641517130975	0.867	0.199	5.6942220366971e-17	Type1_pneumocytes	S100a6	S100A6	Epithelial
6.1769602155246e-20	1.78212515839196	0.367	0.04	1.3570163897486e-15	Type1_pneumocytes	Tjp1	TJP1	Epithelial
9.89946443541571e-20	1.42694916008096	0.333	0.033	2.17481334181648e-15	Type1_pneumocytes	Otud7b	OTUD7B	Epithelial
2.78190041436808e-19	1.62986905637049	0.8	0.191	6.11155702032524e-15	Type1_pneumocytes	Crip2	CRIP2	Epithelial
3.14945489526278e-19	1.70969049428824	0.533	0.086	6.9190374594028e-15	Type1_pneumocytes	Icam1	ICAM1	Epithelial
4.1163769301334e-19	1.58921457931719	0.667	0.136	9.04326847781006e-15	Type1_pneumocytes	Scd2	NA	Epithelial
4.85713196819621e-19	1.55170983949118	0.467	0.066	1.06706332209303e-14	Type1_pneumocytes	Col4a1	COL4A1	Epithelial
8.64561620841785e-19	1.98641632215346	0.533	0.09	1.89935542482732e-14	Type1_pneumocytes	Cyp2b10	NA	Epithelial
2.14963783415612e-18	1.40709671801272	0.267	0.024	4.72253935785757e-14	Type1_pneumocytes	Zfyve21	ZFYVE21	Epithelial
2.28512619031792e-18	1.53261473332371	0.2	0.014	5.02019372750943e-14	Type1_pneumocytes	Akr1c14	NA	Epithelial
2.68035166532071e-18	1.49046345510751	0.3	0.03	5.88846457354307e-14	Type1_pneumocytes	Pdgfa	PDGFA	Epithelial
7.11954632093167e-18	1.68225182099741	0.333	0.038	1.56409313124548e-13	Type1_pneumocytes	Fgf1	FGF1	Epithelial
9.20389061470565e-18	1.53829850852508	0.233	0.019	2.02200272914468e-13	Type1_pneumocytes	Dab2ip	DAB2IP	Epithelial
2.75669694939193e-17	1.65723948660372	0.733	0.188	6.05618752811914e-13	Type1_pneumocytes	Mettl7a1	NA	Epithelial
6.1339722498584e-17	1.44010979160301	0.8	0.227	1.34757236357139e-12	Type1_pneumocytes	Sec14l3	SEC14L3	Epithelial
2.77009050731253e-16	1.52267796104823	0.267	0.027	6.0856118355149e-12	Type1_pneumocytes	Mpp5	MPP5	Epithelial
3.15794521216808e-16	1.52396197039528	0.267	0.027	6.93768983661206e-12	Type1_pneumocytes	Rab11fip1	RAB11FIP1	Epithelial
3.50267399262699e-16	1.6804550659511	0.467	0.078	7.69502449440223e-12	Type1_pneumocytes	Myh14	MYH14	Epithelial
2.25447529793198e-15	1.25667905087036	0.2	0.016	4.95285678202676e-11	Type1_pneumocytes	Thbs3	THBS3	Epithelial
4.81289921773124e-15	1.44059697486839	0.733	0.208	1.05734582914338e-10	Type1_pneumocytes	Anxa5	ANXA5	Epithelial
5.07377989492044e-15	1.71059943419686	0.467	0.083	1.11465870511507e-10	Type1_pneumocytes	Ppp3ca	PPP3CA	Epithelial
5.48708183000309e-15	1.68184915355866	0.567	0.121	1.20545700723338e-10	Type1_pneumocytes	2810474O19Rik	NA	Epithelial
1.49225554743646e-14	1.56203996453082	0.233	0.023	3.27833621216316e-10	Type1_pneumocytes	Nebl	NEBL	Epithelial
3.84647249969298e-14	1.63783101767566	0.367	0.055	8.45031543457552e-10	Type1_pneumocytes	Igfbp7	IGFBP7	Epithelial
4.09929582661462e-14	1.34136097921511	0.233	0.023	9.00574300148965e-10	Type1_pneumocytes	Mfge8	MFGE8	Epithelial
5.95800820649835e-14	1.44752808128917	0.567	0.124	1.30891482288562e-09	Type1_pneumocytes	Lpin2	LPIN2	Epithelial
6.35087476543969e-14	1.04675895000454	0.133	0.008	1.39522367721945e-09	Type1_pneumocytes	Gab1	GAB1	Epithelial
7.09289179054129e-14	1.3884029893484	0.267	0.031	1.55823739746402e-09	Type1_pneumocytes	Magi3	MAGI3	Epithelial
1.20590358084991e-13	1.36694379827623	0.4	0.066	2.64924957676916e-09	Type1_pneumocytes	4930523C07Rik	KIAA0040	Epithelial
4.70228943571619e-13	1.07720824690944	0.267	0.032	1.03304596613249e-08	Type1_pneumocytes	Cxadr	CXADR	Epithelial
4.99946496913247e-13	1.27435845667235	0.433	0.079	1.09833245906871e-08	Type1_pneumocytes	Qk	QKI	Epithelial
5.01704869837142e-13	1.27719496283421	0.233	0.025	1.10219542854522e-08	Type1_pneumocytes	Tspan8	TSPAN8	Epithelial
1.02161282077258e-12	1.01183476537374	0.2	0.019	2.24438120595529e-08	Type1_pneumocytes	Tfdp2	TFDP2	Epithelial
4.12116174066962e-12	1.30865540989954	0.467	0.098	9.05378022807708e-08	Type1_pneumocytes	Anxa3	ANXA3	Epithelial
6.95170261697154e-12	1.33336962528191	0.3	0.044	1.52721954792248e-07	Type1_pneumocytes	Wwp1	WWP1	Epithelial
1.07822460774734e-11	1.5272194477629	0.167	0.015	2.36875164076014e-07	Type1_pneumocytes	Pvrl3	NA	Epithelial
1.72053664355717e-11	1.32552061753518	0.2	0.022	3.77984695223075e-07	Type1_pneumocytes	Arhgef28	ARHGEF28	Epithelial
2.0884533407321e-11	1.07926875061955	0.233	0.028	4.58812314425435e-07	Type1_pneumocytes	P4ha2	P4HA2	Epithelial
2.2004133370754e-11	1.27741303802004	0.3	0.046	4.83408806022096e-07	Type1_pneumocytes	Tspan2	TSPAN2	Epithelial
2.27587939318985e-11	1.32285619196373	0.367	0.065	4.99987943889877e-07	Type1_pneumocytes	Ier3	IER3	Epithelial
2.37594234610309e-11	1.19114934658542	0.333	0.054	5.21970774015387e-07	Type1_pneumocytes	Timp2	TIMP2	Epithelial
3.26517506196499e-11	1.15717524158698	0.667	0.193	7.1732630936309e-07	Type1_pneumocytes	Ahnak	AHNAK	Epithelial
3.38166346436101e-11	1.20079013439287	0.167	0.016	7.42917646485469e-07	Type1_pneumocytes	Nt5e	NT5E	Epithelial
4.37761004089461e-11	1.40300366645146	0.133	0.01	9.61717149884138e-07	Type1_pneumocytes	Sema3b	SEMA3B	Epithelial
5.52188725916026e-11	1.56656404338605	0.333	0.059	1.21310341196492e-06	Type1_pneumocytes	Aqp5	AQP5	Epithelial
6.46700266821546e-11	1.29173979146522	0.5	0.121	1.42073581618025e-06	Type1_pneumocytes	Hist1h2bc	NA	Epithelial
1.3197142847255e-10	1.21068172170108	0.2	0.023	2.89928031211346e-06	Type1_pneumocytes	Epn2	EPN2	Epithelial
1.36697287076037e-10	1.37246186006743	0.333	0.059	3.00310269977345e-06	Type1_pneumocytes	Cav2	CAV2	Epithelial
1.63548009325111e-10	1.11917325157659	0.133	0.011	3.59298621686337e-06	Type1_pneumocytes	Pkp2	PKP2	Epithelial
1.74407087637069e-10	1.30613322873411	0.333	0.06	3.83154930829877e-06	Type1_pneumocytes	Mprip	MPRIP	Epithelial
2.21475212286596e-10	1.17082484391005	0.2	0.024	4.86558893872422e-06	Type1_pneumocytes	Tenc1	NA	Epithelial
2.28466322680854e-10	1.17922280603035	0.167	0.017	5.01917664297568e-06	Type1_pneumocytes	Slc4a2	SLC4A2	Epithelial
2.56344207108923e-10	1.281664909171	0.267	0.04	5.63162588597593e-06	Type1_pneumocytes	Tgm2	TGM2	Epithelial
8.78116934345238e-10	1.27033446364971	0.633	0.207	1.92913509306305e-05	Type1_pneumocytes	Msn	MSN	Epithelial
1.00422656592747e-09	1.26644719744004	0.333	0.064	2.20618534268605e-05	Type1_pneumocytes	Pgrmc1	PGRMC1	Epithelial
1.19690240282339e-09	1.28644748869549	0.267	0.042	2.62947488876271e-05	Type1_pneumocytes	Serpinb9	NA	Epithelial
1.64537220948107e-09	1.35017960642922	0.5	0.141	3.61471820700896e-05	Type1_pneumocytes	Ctnna1	CTNNA1	Epithelial
2.59224457030425e-09	1.3386912061079	0.267	0.045	5.69490209650141e-05	Type1_pneumocytes	Capn2	CAPN2	Epithelial
3.21750560793496e-09	1.20159810284999	0.267	0.045	7.06853807007231e-05	Type1_pneumocytes	Fdx1	FDX1	Epithelial
3.29100598840622e-09	1.12119470336569	0.367	0.078	7.23001105592962e-05	Type1_pneumocytes	Mrpl14	MRPL14	Epithelial
3.45557332450509e-09	1.15857754597212	0.667	0.253	7.59154903660524e-05	Type1_pneumocytes	Aplp2	APLP2	Epithelial
3.96602270712658e-09	1.07744904088618	0.2	0.026	8.71295528528639e-05	Type1_pneumocytes	Rab12	RAB12	Epithelial
4.08189554647183e-09	1.36895606626237	0.4	0.096	8.96751632604395e-05	Type1_pneumocytes	Phldb2	PHLDB2	Epithelial
4.71543344204573e-09	1.37873716295134	0.4	0.096	0.000103593357288303	Type1_pneumocytes	Cystm1	CYSTM1	Epithelial
1.06768709788902e-08	1.15189876212982	0.2	0.028	0.00023456017853524	Type1_pneumocytes	Nav2	NAV2	Epithelial
1.12288146541783e-08	1.189544156642	0.7	0.304	0.000246685829137643	Type1_pneumocytes	Vamp8	VAMP8	Epithelial
1.7209523135089e-08	1.11952276024122	0.167	0.02	0.000378076013754769	Type1_pneumocytes	Ehd2	EHD2	Epithelial
1.74769496071534e-08	1.07535186878013	0.3	0.058	0.000383951105919552	Type1_pneumocytes	Fermt2	FERMT2	Epithelial
1.92192139763108e-08	1.18759329673602	0.233	0.038	0.000422226911845573	Type1_pneumocytes	Fhl1	FHL1	Epithelial
2.35583158028021e-08	1.16678327914182	0.333	0.071	0.000517552639871759	Type1_pneumocytes	Serpinb6b	NA	Epithelial
2.96093317768561e-08	1.1170845562587	0.233	0.039	0.000650487409805752	Type1_pneumocytes	Nedd9	NEDD9	Epithelial
3.25580363201542e-08	1.06476188725737	0.167	0.021	0.000715267499917468	Type1_pneumocytes	Jrkl	JRKL	Epithelial
3.88266188396435e-08	1.11241240494713	0.267	0.049	0.000852981989288127	Type1_pneumocytes	Fam134b	NA	Epithelial
5.23436004921653e-08	1.2125775974111	0.2	0.031	0.00114993655921238	Type1_pneumocytes	Traf1	TRAF1	Epithelial
6.57421427247012e-08	1.37775049386277	0.267	0.052	0.00144428913351896	Type1_pneumocytes	Klhl24	KLHL24	Epithelial
7.47540816743817e-08	1.02693798640711	0.7	0.294	0.00164227242030449	Type1_pneumocytes	Myl12b	MYL12B	Epithelial
8.19602643391131e-08	1.09412649005933	0.333	0.075	0.00180058504726598	Type1_pneumocytes	F11r	F11R	Epithelial
8.20407699168162e-08	1.06710935345734	0.733	0.344	0.00180235367430254	Type1_pneumocytes	Calm2	CALM2	Epithelial
9.88109405308344e-08	1.11998026453838	1.0	0.914	0.0021707775525219	Type1_pneumocytes	Malat1	MALAT1	Epithelial
1.04024337340137e-07	1.01114124806879	0.233	0.041	0.00228531066702546	Type1_pneumocytes	Cxcl16	CXCL16	Epithelial
1.0483258242365e-07	1.31694716827932	0.333	0.08	0.00230306700326517	Type1_pneumocytes	Wls	WLS	Epithelial
1.15701707135479e-07	1.06305140209312	0.167	0.023	0.00254185080405933	Type1_pneumocytes	Rnf14	RNF14	Epithelial
1.24586695251904e-07	1.01609879403267	0.133	0.015	0.00273704510798907	Type1_pneumocytes	Pde4dip	NA	Epithelial
1.49596362283125e-07	1.05300805543435	0.133	0.015	0.00328648248299797	Type1_pneumocytes	Decr2	DECR2	Epithelial
2.40845243158352e-07	1.24993851623983	0.267	0.054	0.00529112914694584	Type1_pneumocytes	Kif1b	KIF1B	Epithelial
2.45767758375455e-07	1.01509880759144	0.233	0.043	0.00539927188375038	Type1_pneumocytes	Ddx47	DDX47	Epithelial
2.78172741666514e-07	1.00888652901927	0.167	0.024	0.00611117696167165	Type1_pneumocytes	Eps8l2	EPS8L2	Epithelial
3.0902377561272e-07	1.10062820184505	0.167	0.024	0.00678894332643584	Type1_pneumocytes	Arrdc3	ARRDC3	Epithelial
3.71917393771696e-07	1.2143455730965	0.6	0.265	0.00817065322377039	Type1_pneumocytes	Selenbp1	NA	Epithelial
4.3986853764103e-07	1.03594650791348	0.267	0.056	0.00966347190343579	Type1_pneumocytes	Fnbp1l	FNBP1L	Epithelial
4.96581173974157e-07	1.3416499843651	0.233	0.046	0.0109093918110383	Type1_pneumocytes	Wwc1	WWC1	Epithelial
4.99144147933901e-07	1.16979941215645	0.667	0.318	0.0109656977859599	Type1_pneumocytes	Myl12a	NA	Epithelial
5.23384476557976e-07	1.0174408940039	0.233	0.045	0.0114982335655022	Type1_pneumocytes	Pacsin2	PACSIN2	Epithelial
6.19050033012753e-07	1.15246057656738	0.133	0.017	0.0135999101752572	Type1_pneumocytes	Abca1	ABCA1	Epithelial
7.34149839988926e-07	1.1202839588489	0.167	0.025	0.0161285378347167	Type1_pneumocytes	Prkci	PRKCI	Epithelial
9.74695764259781e-07	1.26985867370767	0.467	0.164	0.0214130912450231	Type1_pneumocytes	Sep15	NA	Epithelial
1.17014880859778e-06	1.13202388824445	0.133	0.017	0.0257069991760847	Type1_pneumocytes	Tacstd2	TACSTD2	Epithelial
1.57504147061723e-06	1.03445394331198	0.433	0.138	0.03460208606799	Type1_pneumocytes	Cnn2	CNN2	Epithelial
1.69251792948644e-06	-1.82082002282593	0.2	0.599	0.0371829263928877	Type1_pneumocytes	Eef1a1	EEF1A1	Epithelial
1.83685478830052e-06	1.18565604317096	0.2	0.037	0.040353862844174	Type1_pneumocytes	Kank2	KANK2	Epithelial
2.01105734641865e-06	1.23179425083435	0.133	0.018	0.0441809188434712	Type1_pneumocytes	Slco3a1	SLCO3A1	Epithelial
4.48550219088403e-06	1.12713809785087	0.233	0.051	0.0985419976315313	Type1_pneumocytes	Gabarapl1	GABARAPL1	Epithelial
0.0	2.72304349290189	0.997	0.873	0.0	Type_2_pneumocytes	Sftpc	SFTPC	Epithelial
0.0	2.53846568944776	0.983	0.497	0.0	Type_2_pneumocytes	Sftpa1	NA	Epithelial
0.0	2.39507453563932	0.892	0.191	0.0	Type_2_pneumocytes	Cxcl15	NA	Epithelial
0.0	2.39376976724677	0.403	0.107	0.0	Type_2_pneumocytes	Lyz1	NA	Epithelial
0.0	2.39233930395423	0.966	0.39	0.0	Type_2_pneumocytes	Sftpb	SFTPB	Epithelial
0.0	2.31199950781692	0.901	0.214	0.0	Type_2_pneumocytes	Sftpd	SFTPD	Epithelial
0.0	2.30573000790263	0.877	0.179	0.0	Type_2_pneumocytes	Slc34a2	SLC34A2	Epithelial
0.0	2.20193398836996	0.789	0.134	0.0	Type_2_pneumocytes	Chi3l1	NA	Epithelial
0.0	2.17353526805611	0.693	0.087	0.0	Type_2_pneumocytes	Hc	C5	Epithelial
0.0	2.10545585865323	0.773	0.174	0.0	Type_2_pneumocytes	Scd1	NA	Epithelial
0.0	2.06859572008321	0.669	0.08	0.0	Type_2_pneumocytes	Lamp3	LAMP3	Epithelial
0.0	2.00612154528687	0.6	0.063	0.0	Type_2_pneumocytes	Sfta2	SFTA2	Epithelial
0.0	2.00470225995178	0.559	0.055	0.0	Type_2_pneumocytes	S100g	S100G	Epithelial
0.0	1.8521065434424	0.73	0.134	0.0	Type_2_pneumocytes	Napsa	NAPSA	Epithelial
0.0	1.69572940460748	0.519	0.067	0.0	Type_2_pneumocytes	Lpcat1	LPCAT1	Epithelial
0.0	1.61112721321161	0.47	0.063	0.0	Type_2_pneumocytes	Dram1	DRAM1	Epithelial
0.0	1.5811531324156	0.896	0.415	0.0	Type_2_pneumocytes	Npc2	NPC2	Epithelial
0.0	1.57400942224923	0.357	0.031	0.0	Type_2_pneumocytes	Lgi3	LGI3	Epithelial
0.0	1.55640942197213	0.635	0.146	0.0	Type_2_pneumocytes	Atp1b1	ATP1B1	Epithelial
0.0	1.52028720270109	0.413	0.053	0.0	Type_2_pneumocytes	Fasn	FASN	Epithelial
0.0	1.50668841249848	0.449	0.058	0.0	Type_2_pneumocytes	Cldn18	CLDN18	Epithelial
0.0	1.4687075636925	0.475	0.062	0.0	Type_2_pneumocytes	Ager	AGER	Epithelial
0.0	1.44899611489374	0.992	0.736	0.0	Type_2_pneumocytes	Lyz2	NA	Epithelial
0.0	1.44445538421608	0.637	0.142	0.0	Type_2_pneumocytes	Rnase4	RNASE4	Epithelial
0.0	1.43947707261161	0.291	0.02	0.0	Type_2_pneumocytes	Egfl6	EGFL6	Epithelial
0.0	1.34293592015042	0.402	0.063	0.0	Type_2_pneumocytes	Lcn2	LCN2	Epithelial
0.0	1.3031858823198	0.243	0.023	0.0	Type_2_pneumocytes	Il33	IL33	Epithelial
0.0	1.30249979639899	0.232	0.013	0.0	Type_2_pneumocytes	Bex4	BEX4	Epithelial
0.0	1.29961657407593	0.285	0.033	0.0	Type_2_pneumocytes	Ppp1r14c	PPP1R14C	Epithelial
0.0	1.28536799654993	0.364	0.059	0.0	Type_2_pneumocytes	Abca3	ABCA3	Epithelial
0.0	1.26073974445343	0.386	0.079	0.0	Type_2_pneumocytes	Elovl1	ELOVL1	Epithelial
0.0	1.2454283223964	0.307	0.05	0.0	Type_2_pneumocytes	Muc1	MUC1	Epithelial
0.0	1.24470411595886	0.382	0.074	0.0	Type_2_pneumocytes	Rgcc	RGCC	Epithelial
0.0	1.23861460845193	0.431	0.109	0.0	Type_2_pneumocytes	Wbp5	NA	Epithelial
0.0	1.23689100514428	0.288	0.044	0.0	Type_2_pneumocytes	Cpm	CPM	Epithelial
0.0	1.23651051876573	0.205	0.022	0.0	Type_2_pneumocytes	Chia	NA	Epithelial
0.0	1.23607311295299	0.281	0.042	0.0	Type_2_pneumocytes	Zdhhc3	ZDHHC3	Epithelial
0.0	1.22094671575738	0.277	0.035	0.0	Type_2_pneumocytes	Errfi1	ERRFI1	Epithelial
0.0	1.20994600013151	0.355	0.068	0.0	Type_2_pneumocytes	Mid1ip1	MID1IP1	Epithelial
0.0	1.19691048303966	0.512	0.151	0.0	Type_2_pneumocytes	Alcam	ALCAM	Epithelial
0.0	1.18514516848177	0.202	0.012	0.0	Type_2_pneumocytes	Acoxl	ACOXL	Epithelial
0.0	1.1711133124282	0.318	0.057	0.0	Type_2_pneumocytes	Ptprf	PTPRF	Epithelial
0.0	1.15946809513971	0.306	0.057	0.0	Type_2_pneumocytes	Prnp	PRNP	Epithelial
0.0	1.15895750993179	0.565	0.188	0.0	Type_2_pneumocytes	Ctsh	CTSH	Epithelial
0.0	1.14452999486016	0.203	0.02	0.0	Type_2_pneumocytes	Apoc1	APOC1	Epithelial
0.0	1.13817368431489	0.327	0.062	0.0	Type_2_pneumocytes	Scd2	NA	Epithelial
0.0	1.10748293274628	0.51	0.165	0.0	Type_2_pneumocytes	Neat1	NEAT1	Epithelial
0.0	1.10263222627173	0.317	0.068	0.0	Type_2_pneumocytes	Acsl4	ACSL4	Epithelial
0.0	1.09010263747256	0.252	0.044	0.0	Type_2_pneumocytes	Acot7	ACOT7	Epithelial
0.0	1.08376227425572	0.414	0.097	0.0	Type_2_pneumocytes	Fabp5	FABP5	Epithelial
0.0	1.07735051297324	0.2	0.018	0.0	Type_2_pneumocytes	Etv5	ETV5	Epithelial
0.0	1.06969321202024	0.325	0.078	0.0	Type_2_pneumocytes	Socs2	SOCS2	Epithelial
0.0	1.06092603807906	0.183	0.013	0.0	Type_2_pneumocytes	Irx1	IRX1	Epithelial
0.0	1.04410038965053	0.255	0.044	0.0	Type_2_pneumocytes	Abcd3	ABCD3	Epithelial
0.0	1.04027654430887	0.531	0.16	0.0	Type_2_pneumocytes	Selenbp1	NA	Epithelial
0.0	-1.12401287499358	0.511	0.768	0.0	Type_2_pneumocytes	B2m	B2M	Epithelial
0.0	-1.66834435673387	0.164	0.504	0.0	Type_2_pneumocytes	Tmsb10	TMSB10	Epithelial
5.157651402299e-297	1.00461666757132	0.164	0.011	1.13308443657107e-292	Type_2_pneumocytes	Rbpjl	RBPJL	Epithelial
7.13987049366408e-297	1.05552849637412	0.162	0.011	1.56855814875306e-292	Type_2_pneumocytes	Pla2g1b	PLA2G1B	Epithelial
2.49122242952977e-296	1.1245882015607	0.167	0.013	5.47296655543394e-292	Type_2_pneumocytes	Bex2	BEX1	Epithelial
4.18077090071937e-279	1.01450599011607	0.211	0.032	9.18473559179039e-275	Type_2_pneumocytes	Ank3	ANK3	Epithelial
1.34500611264584e-268	1.03998796053424	0.238	0.047	2.95484392887164e-264	Type_2_pneumocytes	Car8	CA8	Epithelial
3.26140516208053e-268	-1.46429161290768	0.101	0.388	7.16498100057472e-264	Type_2_pneumocytes	Vim	VIM	Epithelial
2.05872051162246e-264	1.00210289954117	0.152	0.012	4.52280309198338e-260	Type_2_pneumocytes	Itih4	ITIH4	Epithelial
3.84799377346552e-246	-1.61963076251958	0.065	0.326	8.4536575209264e-242	Type_2_pneumocytes	Cd52	CD52	Epithelial
1.10071066509702e-245	-1.59360235391863	0.095	0.362	2.41815126015164e-241	Type_2_pneumocytes	Ctss	CTSS	Epithelial
5.69100949074099e-243	1.04728941209659	0.253	0.06	1.25025787502089e-238	Type_2_pneumocytes	Lrg1	LRG1	Epithelial
9.15436083380703e-217	-1.39336445419793	0.096	0.344	2.01112153157907e-212	Type_2_pneumocytes	Psap	PSAP	Epithelial
1.54719058333195e-193	-1.3981752346378	0.226	0.45	3.39902299252196e-189	Type_2_pneumocytes	Crip1	CRIP1	Epithelial
6.9818809292982e-190	-1.46630118676176	0.065	0.283	1.53384942135752e-185	Type_2_pneumocytes	Tyrobp	TYROBP	Epithelial
2.25690737636619e-188	-1.30545382831679	0.081	0.304	4.95819981513888e-184	Type_2_pneumocytes	Laptm5	LAPTM5	Epithelial
6.66462330566622e-183	-1.3836847747731	0.054	0.263	1.46415109402181e-178	Type_2_pneumocytes	Ptprc	PTPRC	Epithelial
4.06908731135481e-177	-1.23416309595418	0.056	0.264	8.93937791431539e-173	Type_2_pneumocytes	Fxyd5	FXYD5	Epithelial
4.73889507692394e-170	-1.28873066614206	0.065	0.269	1.04108785944942e-165	Type_2_pneumocytes	Srgn	SRGN	Epithelial
5.50530720775736e-163	-1.71331714009198	0.142	0.345	1.20946094047221e-158	Type_2_pneumocytes	Ccl6	NA	Epithelial
1.07908068808361e-161	-1.23864791243709	0.043	0.231	2.37063236365087e-157	Type_2_pneumocytes	Arhgdib	ARHGDIB	Epithelial
1.19151780766976e-158	-2.68286258551672	0.171	0.372	2.61764547166969e-154	Type_2_pneumocytes	Igkc	NA	Epithelial
4.1787111553651e-151	-1.04958523311316	0.162	0.365	9.18021053722159e-147	Type_2_pneumocytes	Sh3bgrl3	SH3BGRL3	Epithelial
2.84065709581365e-149	-1.33256565882569	0.065	0.249	6.240639573793e-145	Type_2_pneumocytes	Fcer1g	FCER1G	Epithelial
1.5027176309514e-146	-1.32495055069547	0.04	0.212	3.30132036343713e-142	Type_2_pneumocytes	Lgals1	LGALS1	Epithelial
2.756479440342e-141	-1.17902305226086	0.043	0.213	6.05570968248733e-137	Type_2_pneumocytes	Lsp1	LSP1	Epithelial
2.83431637794744e-136	-1.20656753298638	0.073	0.251	6.22670965071273e-132	Type_2_pneumocytes	S100a6	S100A6	Epithelial
8.68637424813955e-125	-1.20915979749377	0.04	0.193	1.90830955857378e-120	Type_2_pneumocytes	Cybb	CYBB	Epithelial
1.3242722604733e-119	-1.1199471577845	0.032	0.178	2.9092937290338e-115	Type_2_pneumocytes	Slfn2	NA	Epithelial
1.50999300384988e-119	-1.14256588553822	0.041	0.191	3.3173036301578e-115	Type_2_pneumocytes	Alox5ap	ALOX5AP	Epithelial
5.75250168299346e-118	-2.15627490220598	0.108	0.271	1.26376709473683e-113	Type_2_pneumocytes	Ighm	NA	Epithelial
2.54840828535818e-114	-1.91964982835982	0.189	0.345	5.59859816210339e-110	Type_2_pneumocytes	Chi3l3	NA	Epithelial
2.79440952783966e-113	-1.04821602326466	0.028	0.164	6.13903829171095e-109	Type_2_pneumocytes	Cd53	CD53	Epithelial
3.67864641598299e-105	-1.08414386699251	0.096	0.25	8.08161831127304e-101	Type_2_pneumocytes	Junb	JUNB	Epithelial
3.92664582519127e-102	-1.09180080064355	0.024	0.147	8.6264482133627e-98	Type_2_pneumocytes	Rac2	RAC2	Epithelial
5.16229850593616e-101	-1.02380918593624	0.105	0.258	1.13410535876911e-96	Type_2_pneumocytes	Lgals3	LGALS3	Epithelial
2.40873707494633e-99	-1.01774149055065	0.037	0.165	5.2917544799496e-95	Type_2_pneumocytes	Mpeg1	NA	Epithelial
1.06029328259985e-98	-1.05379293536277	0.088	0.234	2.32935831254361e-94	Type_2_pneumocytes	Fos	FOS	Epithelial
4.48296458368567e-98	-1.15702829973795	0.076	0.218	9.84862489389905e-94	Type_2_pneumocytes	Ifitm3	NA	Epithelial
2.47153634286253e-97	-1.00295140176508	0.025	0.145	5.42971819163468e-93	Type_2_pneumocytes	Emp3	EMP3	Epithelial
6.21335172757614e-96	-1.12631719311921	0.023	0.139	1.3650112410312e-91	Type_2_pneumocytes	AW112010	NA	Epithelial
5.05922221589934e-88	-1.02859921141559	0.05	0.173	1.11146052861093e-83	Type_2_pneumocytes	Tuba1a	NA	Epithelial
1.43517112310161e-86	-1.04869805636559	0.174	0.313	3.15292744034193e-82	Type_2_pneumocytes	Ctsd	CTSD	Epithelial
1.99020384995712e-85	-1.22934248597934	0.389	0.496	4.3722788379708e-81	Type_2_pneumocytes	Cst3	CST3	Epithelial
2.32179603219152e-85	-1.20662042534078	0.037	0.15	5.10075370312155e-81	Type_2_pneumocytes	Ear2	NA	Epithelial
4.98196559500612e-82	-1.01438520658179	0.016	0.114	1.09448802156689e-77	Type_2_pneumocytes	Mndal	NA	Epithelial
1.35308244906163e-80	-1.07077975988395	0.035	0.144	2.9725868323435e-76	Type_2_pneumocytes	Mrc1	MRC1	Epithelial
2.47905751921012e-74	-1.11483965431636	0.09	0.211	5.44624146395272e-70	Type_2_pneumocytes	Ly6a	NA	Epithelial
3.34356872189334e-69	-1.26579116061154	0.024	0.114	7.34548612512748e-65	Type_2_pneumocytes	Wfdc17	NA	Epithelial
2.56908302489611e-64	-1.11982040038068	0.028	0.114	5.64401849739427e-60	Type_2_pneumocytes	1100001G20Rik	NA	Epithelial
4.87828526996638e-60	-2.17894249756122	0.077	0.177	1.07171049095891e-55	Type_2_pneumocytes	Igha	NA	Epithelial
